Latitude,Longitude,Class,Elevation,Slope,Mean curvature (500 m),Mean curvature (2 km),Height Above Nearest Drainage,Upstream Area,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temperature of Wettest Quarter,Mean Temperature of Driest Quarter,Mean Temperature of Warmest Quarter,Mean Temperature of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter,Flammability Index,Mean Annual SWE,Trend in SWE,Trend in precipitation,Trend in temperature,Time Since Last Fire,Burn Count,Yedoma,Northness,Eastness,Land Cover (Dwarf Scrub),Land Cover (Sedge/Herbaceous),Land Cover (Shrub/Scrub),"Land Cover (Developed, Low Intensity)",Land Cover (Open Water),Land Cover (Evergreen Forest),Land Cover (Woody Wetlands),Land Cover (Barren Land (Rock/Sand/Clay)),Land Cover (Emergent Herbaceous Wetlands),Land Cover (Deciduous Forest),Land Cover (Grassland/Herbaceous),Land Cover (Mixed Forest),Land Cover (Cultivated Crops),"Land Cover (Developed, Open Space)","Land Cover (Developed, High Intensity)",Land Cover (Perennial Ice/Snow),"Land Cover (Developed, Medium Intensity)",Land Cover (Pasture/Hay),Vegetation Mode (Graminoid tundra),Vegetation Mode (Shrub tundra),Vegetation Mode (White spruce),Vegetation Mode (Black spruce),Vegetation Mode (Deciduous forest),Vegetation Mode (Wetland tundra),Vegetation Mode (Temperate rainforest),Soil Organic Carbon (0-30 cm),Soil Organic Carbon (30-200 cm),Nitrogen (0-30 cm),Nitrogen (30-200 cm),Bulk Density (0-30 cm),Bulk Density (30-200 cm),Sand (0-30 cm),Sand (30-200 cm),Clay (0-30 cm),Clay (30-200 cm)
70.031965,-152.635391,0,33.20000076293945,0.0,-9.714964027641432e-06,8.285720452908523e-08,0.0,0.8980092406272888,-124.0,97.0,17.0,15433.0,156.0,-387.0,543.0,79.0,-171.0,79.0,-316.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.378058433532715,-0.0832919850945472,0.9347007870674132,0.082136332988739,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.026679,-152.639019,0,32.29999923706055,0.0,-5.470487216685946e-06,8.285720452908523e-08,0.0,209.9580535888672,-124.0,97.0,17.0,15433.0,156.0,-387.0,543.0,79.0,-171.0,79.0,-316.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.378058433532715,-0.0832919850945472,0.9347007870674132,0.082136332988739,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.026056,-152.668636,0,33.5,0.0,-6.07970805487268e-07,-1.8297015578701176e-06,0.0,8.826248168945312,-125.0,97.0,17.0,15423.0,155.0,-388.0,543.0,78.0,-172.0,78.0,-316.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.373050212860107,-0.0840409994125366,0.9270989894866944,0.0821168199181556,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.027913,-152.623647,0,31.399999618530273,0.0,-2.7715986259715005e-05,-1.0541323232900908e-06,0.0,143.36346435546875,-124.0,97.0,17.0,15452.0,157.0,-387.0,544.0,79.0,-171.0,79.0,-316.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.359043598175049,-0.0826531052589416,0.9444382786750792,0.0822334811091423,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.021211,-152.687045,0,33.79999923706055,0.0,-3.73717088825895e-05,4.946354209595111e-07,0.0,0.0324148833751678,-125.0,97.0,17.0,15435.0,156.0,-387.0,543.0,79.0,-172.0,79.0,-316.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.465812683105469,-0.0834041312336921,0.93225359916687,0.0815366506576538,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.020752,-152.646427,0,34.20000076293945,0.0,-3.5711382949511127e-06,-9.801834850219389e-07,1.0,0.0589280128479003,-125.0,97.0,17.0,15442.0,155.0,-388.0,543.0,78.0,-172.0,78.0,-317.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.415351390838623,-0.0835718512535095,0.9513770937919616,0.0818628594279289,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.01784,-152.646854,0,34.20000076293945,0.0,-9.017063633276088e-06,-9.801834850219389e-07,0.0,0.0058941151946783,-125.0,97.0,17.0,15442.0,155.0,-388.0,543.0,78.0,-172.0,78.0,-317.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.415351390838623,-0.0835718512535095,0.9513770937919616,0.0818628594279289,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1674.5,807.7058823529412,,,76.66666666666667,103.17647058823529,,,,
70.017621,-152.642832,0,33.900001525878906,0.0,-2.6872556780470023e-06,-9.801834850219389e-07,0.0,0.0058941151946783,-125.0,97.0,17.0,15442.0,155.0,-388.0,543.0,78.0,-172.0,78.0,-317.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.415351390838623,-0.0835718512535095,0.9513770937919616,0.0818628594279289,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1631.0,767.9411764705882,9456.5,4613.0,77.33333333333333,103.0,374.3333333333333,437.2352941176471,177.16666666666666,172.64705882352942
70.016338,-152.681705,0,39.900001525878906,0.0,2.5312495356893228e-05,1.2611748522826e-06,0.1999969482421875,0.0618921853601932,-125.0,97.0,17.0,15431.0,155.0,-387.0,542.0,79.0,-172.0,79.0,-316.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.443555355072021,-0.0819009467959404,0.942171275615692,0.0817830339074134,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1835.6666666666667,719.5294117647059,8837.5,4651.35294117647,74.16666666666667,100.76470588235294,344.1666666666667,398.05882352941177,180.0,175.76470588235293
70.015262,-152.661747,0,34.5,0.0,-3.438764348075829e-05,1.2611748522826e-06,0.0,0.3182714879512787,-125.0,97.0,17.0,15423.0,155.0,-388.0,543.0,78.0,-172.0,78.0,-316.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.443555355072021,-0.0819009467959404,0.942171275615692,0.0817830339074134,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1629.3333333333333,778.8823529411765,9005.666666666666,4470.235294117647,77.33333333333333,102.76470588235294,355.0,419.29411764705884,181.16666666666666,176.1764705882353
70.036258,-152.623938,0,34.79999923706055,0.0,4.987913236319799e-06,1.7544531801746214e-06,0.0,0.0942177176475524,-125.0,97.0,17.0,15445.0,155.0,-389.0,544.0,78.0,-172.0,78.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.313302040100098,-0.0805366113781929,0.9490767121315002,0.0826809331774711,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1762.1666666666667,719.7058823529412,9128.333333333334,4837.0,74.5,95.58823529411765,371.6666666666667,442.70588235294116,180.5,164.47058823529412
70.028437,-152.567678,0,34.615577697753906,1.2776014119038923,-4.448454414002363e-06,5.188993915020917e-07,0.0,0.592103898525238,-125.0,97.0,17.0,15494.0,157.0,-388.0,545.0,79.0,-172.0,79.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.313666820526123,-0.084161601960659,0.939248025417328,0.082425020635128,,,0.0,-0.0146860802791774,0.9998921537076054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.023398,-152.561891,0,34.599998474121094,0.0,-3.189115698108826e-06,-2.096483558123524e-08,0.9000015258789062,0.0147315701469779,-125.0,97.0,17.0,15479.0,157.0,-389.0,546.0,79.0,-172.0,79.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.313666820526123,-0.084161601960659,0.939248025417328,0.082425020635128,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1622.6666666666667,733.0588235294117,9314.166666666666,4905.35294117647,75.5,99.94117647058823,374.1666666666667,439.8235294117647,183.0,172.35294117647058
70.018678,-152.557622,0,34.5,0.0,-7.953604671856087e-06,1.310674912041503e-06,1.0,0.0029468957800418,-125.0,97.0,17.0,15489.0,157.0,-389.0,546.0,79.0,-172.0,79.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.365293979644775,-0.0857045948505401,0.9424605369567872,0.081787422299385,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
70.019719,-152.625193,0,32.099998474121094,0.0,-5.078954565298955e-06,-1.0451390703124188e-06,0.0,0.0736678391695022,-125.0,97.0,17.0,15466.0,156.0,-389.0,545.0,79.0,-172.0,79.0,-317.0,142.0,39.0,3.0,80.0,74.0,14.0,74.0,18.0,0.0,7.389124393463135,-0.0842608511447906,0.9417886734008788,0.0816306769847869,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1823.3333333333333,818.5882352941177,9649.5,4811.176470588235,75.0,101.35294117647058,373.0,436.7647058823529,184.0,175.8235294117647
70.01691,-152.570321,0,34.900001525878906,0.0,2.8955078944062193e-06,-2.096483558123524e-08,0.0,0.2092290520668029,-125.0,97.0,17.0,15479.0,157.0,-389.0,546.0,79.0,-172.0,79.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.365293979644775,-0.0857045948505401,0.9424605369567872,0.081787422299385,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1814.8333333333333,794.5294117647059,9259.666666666666,4757.588235294118,74.0,102.0,372.5,440.88235294117646,188.0,179.8235294117647
70.032013,-152.509911,0,32.21298599243164,2.5325041681048073,-2.6513648152373578e-06,-1.7000771073051626e-06,0.0,3.6579012870788574,-125.0,97.0,17.0,15516.0,157.0,-390.0,547.0,79.0,-172.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.315695762634277,-0.0811976268887519,0.985753059387207,0.0824712142348289,,,0.0,-0.6167264042057274,-0.7871775799370011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1633.3333333333333,706.5294117647059,9310.5,4794.705882352941,77.0,97.23529411764706,386.5,460.52941176470586,180.66666666666666,160.05882352941177
70.03191,-152.50542,0,32.29999923706055,0.0,-2.6513648152373578e-06,-6.922345936214879e-07,0.8999996185302734,0.0058901188895106,-125.0,97.0,17.0,15527.0,157.0,-390.0,547.0,79.0,-173.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.315695762634277,-0.0811976268887519,0.985753059387207,0.0824712142348289,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1640.8333333333333,666.5882352941177,9192.0,4889.35294117647,76.0,96.88235294117646,377.0,450.52941176470586,180.5,161.05882352941177
70.028517,-152.495174,0,31.799999237060547,0.0,-6.9039000334109496e-06,-6.922345936214879e-07,0.0,2.0377566814422607,-125.0,97.0,17.0,15527.0,157.0,-390.0,547.0,79.0,-173.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.346988201141357,-0.0788708701729774,0.9884760975837708,0.0822677388787269,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
70.026228,-152.52556,0,32.79999923706055,0.0,-6.9119474736742e-06,-1.7000771073051626e-06,0.0,0.0294622872024774,-125.0,97.0,17.0,15516.0,157.0,-390.0,547.0,79.0,-172.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.315695762634277,-0.0811976268887519,0.985753059387207,0.0824712142348289,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.028866,-152.552734,0,34.5,0.0,9.576712350704633e-06,5.188993915020917e-07,0.0,0.1325453966856002,-125.0,97.0,17.0,15514.0,157.0,-388.0,545.0,80.0,-172.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.299756050109863,-0.0831270664930343,0.9550033807754515,0.082362875342369,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1646.3333333333333,749.7647058823529,9307.166666666666,4839.529411764705,75.16666666666667,96.52941176470588,382.1666666666667,450.4117647058823,176.33333333333334,164.47058823529412
70.028647,-152.503481,0,31.899999618530273,0.0,-6.212446234981894e-07,-6.922345936214879e-07,0.0,3.163195848464966,-125.0,97.0,17.0,15527.0,157.0,-390.0,547.0,79.0,-173.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.346988201141357,-0.0788708701729774,0.9884760975837708,0.0822677388787269,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,9338.333333333334,4996.882352941177,,,381.5,450.6470588235294,176.66666666666666,158.64705882352942
70.026338,-152.554283,0,34.43339538574219,0.9300285545520576,-1.275018999116859e-06,5.188993915020917e-07,0.0,0.185570403933525,-125.0,97.0,17.0,15514.0,157.0,-388.0,545.0,80.0,-172.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.299756050109863,-0.0831270664930343,0.9550033807754515,0.082362875342369,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1639.0,760.0,9468.0,4859.882352941177,74.16666666666667,97.17647058823529,385.6666666666667,451.4705882352941,187.33333333333334,180.47058823529412
70.025825,-152.559403,0,34.599998474121094,0.1603815247843817,6.53106699502553e-07,5.188993915020917e-07,0.9000015258789062,0.0147290425375103,-125.0,97.0,17.0,15514.0,157.0,-388.0,545.0,80.0,-172.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.313666820526123,-0.084161601960659,0.939248025417328,0.082425020635128,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1647.3333333333333,781.4705882352941,9377.833333333334,4920.882352941177,75.66666666666667,99.11764705882352,379.6666666666667,446.4705882352941,183.33333333333334,177.88235294117646
70.022588,-152.552067,0,34.599998474121094,0.0,-3.748312735752705e-06,1.310674912041503e-06,0.0,0.0058924695476889,-125.0,97.0,17.0,15489.0,157.0,-389.0,546.0,79.0,-172.0,79.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.339388370513916,-0.0850615054368972,0.9464049339294434,0.081915408372879,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
70.018472,-152.548952,0,34.900001525878906,0.0,1.7729307668892183e-05,1.310674912041503e-06,0.0,0.1326073706150055,-125.0,97.0,17.0,15505.0,157.0,-389.0,546.0,79.0,-172.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.339388370513916,-0.0850615054368972,0.9464049339294434,0.081915408372879,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1632.8333333333333,709.1176470588235,9189.5,4798.64705882353,77.5,101.29411764705883,377.3333333333333,442.4117647058823,180.33333333333334,178.05882352941177
70.037469,-152.444785,0,28.299999237060547,0.0,-1.2445386926406603e-05,-1.4089076116299148e-06,0.0,0.0029441632796078,-125.0,97.0,17.0,15519.0,158.0,-389.0,547.0,80.0,-173.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.246110439300537,-0.0769257172942161,0.9917930960655212,0.0830911695957183,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.033445,-152.486399,0,31.100000381469727,0.0,-1.139724655974322e-05,3.965338874500375e-07,0.0,0.4682289063930511,-125.0,97.0,17.0,15525.0,157.0,-390.0,547.0,79.0,-173.0,79.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.334067821502685,-0.0743239894509315,1.0066229104995728,0.082686647772789,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
70.029909,-152.452966,0,28.5,0.0,-3.151509306130848e-05,-3.0730049409354674e-07,0.0,4.989627361297607,-125.0,97.0,17.0,15520.0,158.0,-389.0,547.0,80.0,-172.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.280557155609131,-0.0789465755224227,0.9825984239578248,0.0826985165476799,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.033913,-152.477109,0,30.899999618530273,0.0,-6.641565595048529e-06,1.682402957842211e-06,0.1000003814697265,0.0647809654474258,-125.0,97.0,17.0,15549.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.274307727813721,-0.0767401978373527,0.9865872859954834,0.0828915312886238,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1677.0,761.2941176470588,9592.0,4544.882352941177,73.83333333333333,93.70588235294117,397.5,447.88235294117646,180.66666666666666,168.52941176470588
70.031236,-152.476431,0,30.399999618530273,0.0,-1.0549000857871212e-05,-1.0746666410992425e-06,0.0,0.2061467766761779,-125.0,97.0,17.0,15549.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.322387218475342,-0.0802666991949081,0.9765316843986512,0.0823680683970451,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
70.027104,-152.425452,0,30.170568466186523,6.777037883004515,-1.1385602306388284e-05,-1.0812966352055788e-06,1.6000003814697266,0.0029455735348165,-125.0,98.0,17.0,15500.0,158.0,-389.0,547.0,80.0,-172.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.340136051177979,-0.0755697637796402,0.9915750622749328,0.0826565474271774,,,0.0,-0.556998413175639,0.830513556614111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.028482,-152.436391,0,29.0,0.0,-1.531990593604264e-05,-3.0730049409354674e-07,0.3000011444091797,0.0029453090392053,-125.0,97.0,17.0,15514.0,158.0,-389.0,547.0,80.0,-172.0,80.0,-317.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.280557155609131,-0.0789465755224227,0.9825984239578248,0.0826985165476799,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.015748,-152.477091,0,31.5,0.0,-2.126815361599388e-06,-1.1991729944027567e-06,0.0,0.0442187152802944,-125.0,97.0,17.0,15527.0,158.0,-389.0,547.0,80.0,-172.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.384761810302734,-0.0804952979087829,1.0033637285232544,0.082020565867424,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
70.022586,-152.449151,0,33.216129302978516,6.188761402188941,1.1569647851363437e-06,1.3284409458754575e-06,0.0,0.2150845229625702,-125.0,97.0,17.0,15541.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.280557155609131,-0.0789465755224227,0.9825984239578248,0.0826985165476799,,,0.0,0.3605373141731326,0.9327447909738352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1857.6666666666667,743.7058823529412,9074.333333333334,4625.411764705882,71.16666666666667,96.41176470588235,393.5,455.4705882352941,208.5,185.94117647058823
70.019087,-152.438699,0,31.100000381469727,0.0,-1.9213598666823025e-05,1.3284409458754575e-06,0.0,0.6513413190841675,-125.0,97.0,17.0,15541.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.384761810302734,-0.0804952979087829,1.0033637285232544,0.082020565867424,,,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1802.8333333333333,771.0588235294117,9433.333333333334,4727.058823529412,69.83333333333333,97.41176470588235,392.3333333333333,454.3529411764706,211.33333333333334,189.58823529411765
70.018037,-152.447008,0,31.100000381469727,0.0,-7.923374767781783e-07,1.3284409458754575e-06,0.0,0.3212536871433258,-125.0,97.0,17.0,15541.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.384761810302734,-0.0804952979087829,1.0033637285232544,0.082020565867424,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1839.3333333333333,745.9411764705882,9130.166666666666,4669.058823529412,72.66666666666667,98.0,397.3333333333333,459.05882352941177,208.66666666666666,185.58823529411765
70.036338,-152.3803,0,31.299999237060547,0.0,1.2694655019392658e-05,2.1037501191151885e-06,0.0,0.2443952858448028,-125.0,98.0,17.0,15519.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.319539070129395,-0.0743039771914482,1.0056040287017822,0.0828807428479194,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1848.3333333333333,769.0,9400.166666666666,4538.411764705882,73.66666666666667,100.82352941176471,395.5,465.4705882352941,190.66666666666666,168.58823529411765
70.031897,-152.405553,0,29.399999618530273,0.0,-1.8528028147257324e-05,-1.0812966352055788e-06,0.0,0.0029449858702719,-125.0,98.0,17.0,15512.0,158.0,-390.0,548.0,80.0,-172.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.289978981018066,-0.0737681910395622,1.0282247066497805,0.0831118673086166,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.033107,-152.368775,0,30.100000381469727,0.0,6.178888906754636e-06,-1.396015331787808e-06,0.0,0.0029448978602886,-125.0,98.0,17.0,15530.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,140.0,39.0,3.0,81.0,74.0,13.0,74.0,17.0,0.0,7.301537036895752,-0.0727960392832756,1.0152925252914429,0.0831161960959434,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1907.3333333333333,864.5294117647059,9860.166666666666,4500.764705882353,73.0,98.82352941176471,398.1666666666667,467.1764705882353,191.33333333333334,169.58823529411765
70.032945,-152.376935,0,30.600000381469727,0.5687127962222086,1.4402729313602731e-06,2.1037501191151885e-06,0.0,0.3504126667976379,-125.0,98.0,17.0,15519.0,158.0,-390.0,548.0,80.0,-173.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.319539070129395,-0.0743039771914482,1.0056040287017822,0.0828807428479194,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
70.024841,-152.405006,0,30.200000762939453,0.0,-1.3401202000667349e-05,-1.0812966352055788e-06,0.0,0.9517691135406494,-125.0,98.0,17.0,15512.0,158.0,-390.0,548.0,80.0,-172.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.340136051177979,-0.0755697637796402,0.9915750622749328,0.0826565474271774,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1977.1666666666667,972.7058823529412,9487.333333333334,4656.294117647059,70.16666666666667,96.47058823529412,393.6666666666667,453.29411764705884,199.83333333333334,176.76470588235293
70.02508,-152.366471,0,30.0,0.0,-1.6552287015378712e-05,-3.2890411886540736e-07,0.0,0.5774750709533691,-125.0,98.0,17.0,15573.0,159.0,-391.0,550.0,81.0,-173.0,81.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.263119697570801,-0.0752445682883262,0.9925161004066468,0.0829210132360458,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1984.0,906.5882352941177,10054.5,5132.176470588235,75.0,101.58823529411765,382.6666666666667,457.1764705882353,196.66666666666666,172.58823529411765
70.021539,-152.368372,0,30.5,0.0,1.3649968162221087e-06,-1.4572132221019113e-07,0.0,0.0883983224630355,-125.0,98.0,17.0,15554.0,159.0,-391.0,550.0,80.0,-172.0,80.0,-318.0,141.0,39.0,3.0,80.0,74.0,13.0,74.0,18.0,0.0,7.280561447143555,-0.0794059485197067,0.9611857533454896,0.0825268253684043,,,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,9683.833333333334,4838.529411764705,,,379.8333333333333,446.2352941176471,202.83333333333334,174.64705882352942
